Age,Gender,Country,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,year,age_group
35,Male,United States of America,No,No,1,Sometimes,More than 1000,Yes,No,Yes,I am not sure,I don't know,No,I don't know,Don't know,No,No,Yes,Maybe,No,Maybe,I don't know,Yes,2016,26-35
35,Female,Australia,No,Yes,1,Sometimes,100-500,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,I don't know,No,2016,26-35
45,Male,United States of America,No,Yes,1,Often,More than 1000,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,No,Yes,2016,36-45
47,Male,New Zealand,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,46+
27,Male,United States of America,No,Yes,0,Never,100-500,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,I don't know,Yes,2016,26-35
26,Male,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,26-35
51,Male,Australia,Yes,No,1,Rarely,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,46+
25,Male,Ecuador,No,Yes,1,Rarely,26-100,Yes,Yes,No,No,No,No,No,Don't know,No,No,No,No,No,Maybe,No,No,2016,15-25
41,Male,South Africa,No,No,0,Never,100-500,Yes,Yes,No,No,No,No,No,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,36-45
34,Male,United States of America,No,No,0,Never,More than 1000,Yes,No,Yes,Yes,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,No,Yes,2016,26-35
43,Male,Sweden,No,Yes,0,Never,100-500,No,Yes,No,No,No,No,I don't know,Don't know,No,No,Yes,No,No,Maybe,I don't know,Maybe,2016,36-45
33,Male,United Kingdom,No,Yes,0,Often,26-100,No,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,No,Yes,2016,26-35
37,Male,Australia,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,36-45
27,Female,United Kingdom,No,Yes,1,Often,26-100,No,Yes,No,No,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,No,Maybe,2016,26-35
54,Female,United States of America,Yes,Yes,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,46+
38,Male,Italy,No,Yes,0,Often,More than 1000,No,No,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,No,No,Maybe,Maybe,Yes,Yes,2016,36-45
42,Male,Germany,No,No,1,Often,More than 1000,Yes,Yes,No,No,No,No,I don't know,Don't know,No,Maybe,Yes,Maybe,No,Maybe,Yes,Yes,2016,36-45
30,Male,United Kingdom,No,No,0,Never,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,No,Yes,2016,26-35
43,Male,Australia,No,Yes,1,Rarely,500-1000,Yes,Yes,Yes,I am not sure,Yes,No,Yes,Don't know,No,Maybe,Maybe,Yes,No,Maybe,Yes,Maybe,2016,36-45
33,Male,Netherlands,Yes,No,1,Often,26-100,No,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
37,Female,Australia,No,Yes,0,Never,1-5,Yes,Yes,Don't know,No,No,No,No,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,36-45
25,Male,United States of America,No,No,1,Often,100-500,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,Maybe,No,Maybe,No,Maybe,No,No,2016,15-25
27,Male,Australia,No,Yes,1,Often,More than 1000,Yes,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,No,No,No,No,Maybe,No,Yes,2016,26-35
27,Male,Canada,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
27,Male,United States of America,No,No,1,Often,More than 1000,No,No,Yes,No,No,No,Yes,Don't know,No,Yes,No,No,No,Maybe,I don't know,Yes,2016,26-35
35,Male,Germany,Yes,No,0,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Maybe,2016,26-35
24,Male,United Kingdom,No,No,0,Often,6-25,No,Yes,No,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,15-25
31,Other,Switzerland,No,Yes,1,Often,100-500,No,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,26-35
31,Male,Germany,No,No,0,Sometimes,26-100,Yes,Yes,Don't know,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
32,Male,United States of America,No,No,1,Sometimes,More than 1000,Yes,Yes,Yes,No,Yes,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,26-35
33,Male,Australia,No,No,1,Often,More than 1000,Yes,Yes,No,No,Yes,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,Yes,Yes,2016,26-35
56,Male,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,46+
43,Male,United States of America,No,Yes,1,Often,More than 1000,Yes,Yes,Yes,I am not sure,No,No,No,Don't know,No,Yes,Maybe,No,No,Maybe,No,Maybe,2016,36-45
49,Male,Australia,No,No,1,Sometimes,More than 1000,Yes,Yes,Yes,I am not sure,Yes,No,Yes,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,No,2016,46+
35,Male,Bulgaria,No,No,1,Sometimes,26-100,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Yes,Maybe,Yes,No,2016,26-35
53,Male,Canada,No,No,1,Often,More than 1000,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,Yes,Yes,No,No,Maybe,No,Yes,2016,46+
45,Male,United States of America,No,Yes,1,Sometimes,100-500,No,Yes,Don't know,I am not sure,I don't know,No,No,Don't know,No,No,No,Maybe,No,Maybe,Yes,No,2016,36-45
40,Male,United States of America,No,No,1,Sometimes,100-500,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,36-45
52,Male,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Don't know,I am not sure,Yes,No,Yes,Don't know,No,Maybe,No,Maybe,No,Maybe,I don't know,Yes,2016,46+
30,Male,France,Yes,No,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
41,Male,New Zealand,No,No,0,Sometimes,More than 1000,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,36-45
31,Male,Netherlands,Yes,No,1,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
31,Male,Switzerland,No,No,1,Never,100-500,Yes,Yes,Don't know,No,Yes,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,2016,26-35
24,Other,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,15-25
44,Male,Australia,No,Yes,1,Sometimes,100-500,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,No,Yes,2016,36-45
37,Male,United States of America,No,Yes,1,Sometimes,More than 1000,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Maybe,2016,36-45
22,Male,Brazil,No,Yes,0,Often,6-25,Yes,No,No,No,No,No,I don't know,Don't know,No,Yes,No,No,Maybe,Maybe,No,Yes,2016,15-25
31,Female,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Yes,Yes,Yes,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,Yes,Yes,2016,26-35
36,Female,Bulgaria,No,No,0,Never,26-100,Yes,Yes,No,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,No,No,2016,36-45
28,Male,Romania,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,26-35
25,Female,United States of America,No,Yes,0,Never,500-1000,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,Maybe,Maybe,Maybe,No,Yes,2016,15-25
49,Male,United States of America,Yes,No,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,46+
22,Female,United States of America,No,Yes,1,Often,1-5,Yes,Yes,Don't know,No,I don't know,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,15-25
43,Male,United States of America,Yes,No,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,No,2016,36-45
33,Male,United States of America,Yes,Yes,1,Sometimes,26-100,No,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
36,Other,United States of America,No,No,1,Sometimes,500-1000,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,36-45
26,Female,United States of America,No,Yes,1,Sometimes,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,Yes,No,No,No,Maybe,No,Yes,2016,26-35
43,Male,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Yes,I am not sure,I don't know,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,No,No,2016,36-45
21,Male,United States of America,Yes,Yes,0,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,15-25
39,Male,Australia,No,Yes,0,Never,More than 1000,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,Yes,No,Maybe,I don't know,Yes,2016,36-45
46,Male,United Kingdom,No,No,1,Often,More than 1000,Yes,No,Yes,I am not sure,Yes,No,I don't know,Don't know,No,No,Yes,Maybe,No,Maybe,I don't know,Maybe,2016,46+
32,Male,United Kingdom,No,Yes,0,Often,1-5,Yes,Yes,Don't know,No,No,No,No,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,Yes,2016,26-35
31,Male,United Kingdom,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
39,Female,Germany,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,36-45
44,Male,Sweden,No,No,1,Sometimes,100-500,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,Maybe,No,Maybe,No,Maybe,I don't know,Maybe,2016,36-45
36,Male,United States of America,No,Yes,1,Often,More than 1000,No,No,Yes,I am not sure,I don't know,No,Yes,Don't know,No,Maybe,No,No,No,Maybe,Yes,Yes,2016,36-45
31,Female,United Kingdom,No,No,0,Never,More than 1000,No,No,Don't know,I am not sure,Yes,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,Yes,2016,26-35
30,Other,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
36,Male,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,Yes,Maybe,No,No,Maybe,I don't know,No,2016,36-45
31,Male,United States of America,Yes,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Maybe,2016,26-35
23,Male,Canada,No,No,0,Never,1-5,No,Yes,No,No,No,No,Yes,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,15-25
23,Male,Canada,No,No,0,Sometimes,26-100,Yes,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,No,No,No,No,Maybe,I don't know,No,2016,15-25
30,Female,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
34,Male,Canada,Yes,No,1,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
49,Female,United States of America,No,No,0,Never,6-25,Yes,Yes,No,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,46+
25,Male,Bosnia and Herzegovina,No,No,0,Never,6-25,No,Yes,No,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,No,No,Maybe,I don't know,Yes,2016,15-25
39,Male,United Kingdom,No,No,0,Sometimes,6-25,Yes,No,No,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,I don't know,No,2016,36-45
37,Male,Germany,No,No,0,Often,More than 1000,No,Yes,No,No,Yes,No,Yes,Don't know,No,Yes,No,No,No,Maybe,Yes,Yes,2016,36-45
26,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Yes,Maybe,I don't know,Yes,2016,26-35
41,Male,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Don't know,Yes,No,No,I don't know,Don't know,No,No,Maybe,No,Maybe,Maybe,No,Maybe,2016,36-45
28,Male,Netherlands,No,No,0,Never,6-25,No,Yes,No,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
33,Male,Sweden,No,No,1,Often,100-500,Yes,Yes,Don't know,No,No,No,Yes,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
74,Female,United States of America,No,No,1,Often,100-500,Yes,No,No,No,Yes,No,Yes,Don't know,No,Maybe,Yes,Yes,Maybe,Maybe,No,Maybe,2016,46+
28,Male,Netherlands,No,Yes,1,Often,100-500,Yes,No,Don't know,I am not sure,Yes,No,I don't know,Don't know,No,No,No,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
47,Male,United States of America,No,Yes,1,Often,6-25,Yes,Yes,No,Yes,No,No,No,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,46+
25,Male,Bosnia and Herzegovina,No,No,0,Never,100-500,No,No,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,No,Maybe,Maybe,Maybe,I don't know,Yes,2016,15-25
51,Male,United States of America,No,Yes,1,Sometimes,100-500,No,No,Yes,Yes,Yes,No,Yes,Don't know,No,Maybe,Maybe,Yes,No,Maybe,No,Yes,2016,46+
26,Male,United States of America,No,No,1,Often,More than 1000,No,Yes,Yes,Yes,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,26-35
24,Male,United States of America,No,Yes,0,Often,26-100,No,Yes,Yes,Yes,No,No,I don't know,Don't know,No,Maybe,Maybe,No,Maybe,Maybe,No,No,2016,15-25
33,Female,United States of America,Yes,No,1,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Maybe,2016,26-35
32,Female,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,26-35
57,Male,United States of America,No,No,0,Never,6-25,Yes,Yes,Yes,No,No,No,Yes,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,46+
39,Male,United States of America,No,Yes,1,Sometimes,More than 1000,No,No,Yes,Yes,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,No,2016,36-45
26,Female,United States of America,No,Yes,1,Often,6-25,Yes,Yes,No,I am not sure,No,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,I don't know,Yes,2016,26-35
38,Male,United States of America,No,Yes,0,Sometimes,100-500,Yes,No,Don't know,No,I don't know,No,Yes,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Maybe,2016,36-45
33,Male,Finland,No,Yes,0,Sometimes,1-5,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Yes,Maybe,No,Maybe,Yes,Yes,2016,26-35
30,Male,United States of America,No,Yes,0,Sometimes,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,No,No,Maybe,No,Maybe,I don't know,Yes,2016,26-35
25,Female,United States of America,No,Yes,1,Often,100-500,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,15-25
40,Male,United States of America,No,Yes,1,Sometimes,26-100,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,No,Maybe,2016,36-45
26,Female,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Yes,Yes,No,No,Yes,Don't know,No,Maybe,Yes,Yes,No,Maybe,Yes,No,2016,26-35
34,Male,United States of America,No,Yes,1,Often,More than 1000,No,No,Yes,Yes,Yes,No,I don't know,Don't know,No,No,Yes,Maybe,No,Maybe,No,No,2016,26-35
46,Female,United States of America,No,Yes,1,Sometimes,More than 1000,Yes,No,Yes,Yes,Yes,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,No,2016,46+
31,Female,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,26-35
42,Male,Ireland,Yes,Yes,1,Sometimes,26-100,No,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,No,2016,36-45
30,Male,United States of America,No,No,0,Never,More than 1000,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Yes,Maybe,No,No,2016,26-35
26,Other,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
29,Male,Austria,No,No,1,Sometimes,1-5,No,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,26-35
31,Male,United States of America,No,Yes,1,Often,100-500,No,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
40,Male,United States of America,No,No,1,Sometimes,26-100,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,No,Maybe,I don't know,Yes,2016,36-45
39,Male,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,I don't know,No,2016,36-45
37,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,Yes,Yes,2016,36-45
27,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
45,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,36-45
29,Male,United States of America,No,Yes,0,Never,26-100,Yes,Yes,Don't know,No,No,No,Yes,Don't know,No,No,Maybe,Maybe,No,Maybe,I don't know,Yes,2016,26-35
47,Female,United States of America,No,No,0,Never,26-100,Yes,Yes,Yes,No,No,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,Yes,2016,46+
33,Male,United States of America,No,No,0,Never,100-500,Yes,Yes,Don't know,No,No,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
32,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Don't know,No,No,No,Yes,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,26-35
29,Male,United States of America,No,No,0,Never,26-100,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2016,26-35
36,Male,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,No,Maybe,Maybe,Maybe,Maybe,I don't know,No,2016,36-45
35,Female,United States of America,No,No,0,Never,6-25,No,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,26-35
40,Male,United States of America,No,Yes,0,Sometimes,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,No,2016,36-45
36,Male,United States of America,No,Yes,1,Often,26-100,Yes,Yes,Yes,I am not sure,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,I don't know,Yes,2016,36-45
39,Female,United States of America,No,No,1,Never,More than 1000,Yes,No,Don't know,No,I don't know,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,36-45
38,Male,United States of America,No,No,0,Rarely,26-100,Yes,Yes,Yes,No,I don't know,No,Yes,Don't know,No,No,Maybe,Yes,No,Maybe,Yes,Yes,2016,36-45
23,Male,United States of America,No,No,1,Sometimes,1-5,Yes,Yes,Don't know,I am not sure,Yes,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,15-25
29,Male,United States of America,No,Yes,0,Never,500-1000,Yes,No,No,No,No,No,No,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,26-35
38,Male,United States of America,No,No,0,Never,100-500,Yes,Yes,Don't know,No,No,No,I don't know,Don't know,No,No,Maybe,Maybe,Yes,Maybe,Yes,Yes,2016,36-45
34,Female,United States of America,No,Yes,1,Often,More than 1000,Yes,No,Yes,Yes,No,No,I don't know,Don't know,No,No,Maybe,Maybe,No,Maybe,No,Yes,2016,26-35
28,Male,Brazil,No,Yes,1,Sometimes,More than 1000,No,Yes,No,I am not sure,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,26-35
38,Male,New Zealand,No,Yes,1,Often,6-25,Yes,Yes,No,No,No,No,Yes,Don't know,No,No,Yes,Yes,Yes,Maybe,Yes,No,2016,36-45
25,Female,United States of America,No,No,1,Sometimes,26-100,No,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,Maybe,No,No,No,Maybe,No,Yes,2016,15-25
36,Female,United States of America,No,Yes,1,Sometimes,More than 1000,Yes,No,Yes,Yes,Yes,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,36-45
57,Female,United States of America,No,Yes,1,Sometimes,More than 1000,Yes,Yes,Don't know,I am not sure,No,No,I don't know,Don't know,No,Yes,No,No,No,Maybe,No,Yes,2016,46+
46,Male,Ireland,No,Yes,1,Sometimes,More than 1000,Yes,No,Don't know,No,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,No,No,2016,46+
49,Male,United States of America,No,Yes,1,Often,More than 1000,No,Yes,Yes,Yes,No,No,I don't know,Don't know,No,No,No,No,No,Maybe,No,Yes,2016,46+
34,Male,United States of America,No,No,1,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Yes,Don't know,No,No,No,Maybe,No,Maybe,No,Yes,2016,26-35
43,Male,United Kingdom,No,No,0,Never,26-100,Yes,Yes,Don't know,No,No,No,Yes,Don't know,No,No,Maybe,Yes,Maybe,Maybe,Yes,No,2016,36-45
35,Male,Ireland,Yes,No,0,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Maybe,Maybe,I don't know,Yes,2016,26-35
32,Male,United States of America,Yes,No,1,Never,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,No,Maybe,I don't know,Yes,2016,26-35
24,Other,Sweden,No,No,1,Often,More than 1000,Yes,No,Don't know,No,Yes,No,I don't know,Don't know,No,No,No,No,No,Maybe,Yes,Yes,2016,15-25
33,Male,United States of America,No,Yes,1,Sometimes,More than 1000,Yes,No,Yes,Yes,No,No,I don't know,Don't know,No,Maybe,Maybe,Maybe,No,Maybe,No,Maybe,2016,26-35
28,Male,Finland,No,Yes,0,Rarely,1-5,No,Yes,Don't know,No,No,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,2016,26-35
48,Male,Germany,No,Yes,0,Often,More than 1000,Yes,Yes,Yes,I am not sure,No,No,Yes,Don't know,No,Maybe,Maybe,Yes,No,Maybe,I don't know,Yes,2016,46+
33,Female,United States of America,No,No,1,Often,26-100,Yes,Yes,Yes,Yes,No,No,I don't know,Don't know,No,Yes,Maybe,Maybe,Maybe,Maybe,Yes,No,2016,26-35
40,Male,Italy,No,No,0,Never,100-500,No,Yes,Don't know,No,I don't know,No,I don't know,Don't know,No,No,No,Maybe,No,Maybe,Yes,Yes,2016,36-45
22,Male,United States of America,Yes,Yes,1,Often,26-100,Yes,Yes,Yes,No,No,No,I don't know,Don't know,No,No,Maybe,Yes,Yes,Maybe,I don't know,Yes,2016,15-25
22,Female,United States of America,No,Yes,1,Often,100-500,No,Yes,No,No,No,No,I don't know,Don't know,No,Maybe,No,No,No,Maybe,I don't know,Yes,2016,15-25
23,Female,United States of America,No,No,1,Often,100-500,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,Maybe,No,No,Maybe,I don't know,Yes,2016,15-25
